listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue,month,year,demand_period
20725585,2025-03-01,12,19,0.613,2914.0,149.5,153.4,13.0,3.0,2.0,153.0,150.0,2914.0,3,2025,off-peak
20725585,2025-04-01,10,20,0.667,3166.0,157.3,158.3,34.0,4.0,2.0,158.0,157.0,3166.0,4,2025,shoulder
20725585,2025-05-01,6,25,0.806,5318.0,201.7,212.7,34.0,3.0,2.0,213.0,202.0,5318.0,5,2025,shoulder
20725585,2025-06-01,11,19,0.633,3938.0,228.3,207.3,8.0,2.0,2.0,207.0,228.0,3938.0,6,2025,peak
20725585,2025-07-01,7,24,0.774,4299.0,186.6,179.1,16.0,10.0,2.0,179.0,187.0,4299.0,7,2025,peak
20725585,2025-08-01,0,31,1.0,4902.0,158.1,158.1,15.0,1.0,2.0,158.0,158.0,4902.0,8,2025,peak
20725585,2025-09-01,1,29,0.967,4757.0,164.0,164.0,15.0,4.0,2.0,164.0,164.0,4757.0,9,2025,shoulder
20725585,2025-10-01,15,16,0.516,3265.0,188.1,204.1,5.0,5.0,2.0,204.0,188.0,3265.0,10,2025,shoulder
20725585,2025-11-01,16,14,0.467,3104.0,209.4,221.7,20.0,4.0,2.0,222.0,209.0,3104.0,11,2025,off-peak
20725585,2025-12-01,21,10,0.323,1617.0,200.5,161.7,,,2.0,162.0,201.0,1617.0,12,2025,peak
20725585,2026-01-01,16,15,0.484,2330.0,164.1,155.3,1.0,42.0,2.0,155.0,164.0,2330.0,1,2026,off-peak
23455080,2025-02-01,6,22,0.786,1451.0,65.7,66.0,2.0,14.0,1.0,66.0,66.0,1451.0,2,2025,off-peak
23455080,2025-03-01,11,20,0.645,1301.0,64.9,65.0,1.0,24.0,1.0,65.0,65.0,1301.0,3,2025,off-peak
23455080,2025-04-01,16,14,0.467,914.0,64.8,65.3,42.0,1.0,1.0,65.0,65.0,914.0,4,2025,shoulder
23455080,2025-05-01,24,7,0.226,463.0,66.7,66.1,54.0,1.0,1.0,66.0,67.0,463.0,5,2025,shoulder
23455080,2025-06-01,11,19,0.633,1369.0,72.1,72.1,9.0,3.0,1.0,72.0,72.0,1369.0,6,2025,peak
23455080,2025-07-01,0,31,1.0,2154.0,69.5,69.5,42.0,6.0,1.0,70.0,70.0,2154.0,7,2025,peak
23455080,2025-08-01,17,14,0.452,931.0,65.6,66.5,16.0,1.0,1.0,67.0,66.0,931.0,8,2025,peak
23455080,2025-09-01,20,10,0.333,662.0,66.6,66.2,30.0,2.0,1.0,66.0,67.0,662.0,9,2025,shoulder
23455080,2025-10-01,19,12,0.387,775.0,65.1,64.6,46.0,1.0,1.0,65.0,65.0,775.0,10,2025,shoulder
23455080,2025-11-01,26,4,0.133,291.0,68.9,72.8,5.0,1.0,1.0,73.0,69.0,291.0,11,2025,off-peak
23455080,2025-12-01,25,6,0.194,424.0,68.7,70.7,38.0,1.0,1.0,71.0,69.0,424.0,12,2025,peak
23455080,2026-01-01,30,1,0.032,68.0,66.6,68.0,1.0,1.0,1.0,68.0,67.0,68.0,1,2026,off-peak
18871256,2025-02-01,28,0,0.0,0.0,202.4,,,,3.0,,202.0,0.0,2,2025,off-peak
18871256,2025-03-01,31,0,0.0,0.0,193.5,,,,3.0,,194.0,0.0,3,2025,off-peak
18871256,2025-04-01,30,0,0.0,0.0,204.4,,,,3.0,,204.0,0.0,4,2025,shoulder
18871256,2025-05-01,22,9,0.29,1820.0,203.9,202.2,320.0,4.0,3.0,202.0,204.0,1820.0,5,2025,shoulder
18871256,2025-06-01,29,1,0.033,206.0,206.5,206.0,1.0,1.0,3.0,206.0,207.0,206.0,6,2025,peak
18871256,2025-07-01,31,0,0.0,0.0,205.2,,,,3.0,,205.0,0.0,7,2025,peak
18871256,2025-08-01,31,0,0.0,0.0,208.9,,,,3.0,,209.0,0.0,8,2025,peak
18871256,2025-09-01,30,0,0.0,0.0,189.2,,,,3.0,,189.0,0.0,9,2025,shoulder
18871256,2025-10-01,31,0,0.0,0.0,182.2,,,,3.0,,182.0,0.0,10,2025,shoulder
18871256,2025-11-01,30,0,0.0,0.0,180.4,,,,3.0,,180.0,0.0,11,2025,off-peak
18871256,2025-12-01,31,0,0.0,0.0,181.7,,,,3.0,,182.0,0.0,12,2025,peak
18871256,2026-01-01,31,0,0.0,0.0,181.1,,,,3.0,,181.0,0.0,1,2026,off-peak
32405959,2025-02-01,16,12,0.429,1109.0,93.5,92.4,1.0,43.0,21.0,92.0,94.0,1109.0,2,2025,off-peak
32405959,2025-03-01,0,31,1.0,2930.0,94.5,94.5,,,21.0,95.0,95.0,2930.0,3,2025,off-peak
32405959,2025-04-01,17,13,0.433,1214.0,93.7,93.4,20.0,6.0,21.0,93.0,94.0,1214.0,4,2025,shoulder
32405959,2025-05-01,31,0,0.0,0.0,94.6,,,,21.0,,95.0,0.0,5,2025,shoulder
32405959,2025-06-01,30,0,0.0,0.0,100.5,,,,21.0,,101.0,0.0,6,2025,peak
32405959,2025-07-01,17,14,0.452,1410.0,100.6,100.7,33.0,14.0,21.0,101.0,101.0,1410.0,7,2025,peak
32405959,2025-08-01,2,29,0.935,3102.0,107.1,107.0,1.0,1.0,21.0,107.0,107.0,3102.0,8,2025,peak
32405959,2025-09-01,30,0,0.0,0.0,117.4,,,,21.0,,117.0,0.0,9,2025,shoulder
32405959,2025-10-01,31,0,0.0,0.0,127.9,,,,17.0,,128.0,0.0,10,2025,shoulder
32405959,2025-11-01,30,0,0.0,0.0,130.3,,,,21.0,,130.0,0.0,11,2025,off-peak
32405959,2025-12-01,31,0,0.0,0.0,135.8,,,,21.0,,136.0,0.0,12,2025,peak
32405959,2026-01-01,31,0,0.0,0.0,129.8,,,,21.0,,130.0,0.0,1,2026,off-peak
33481788,2025-02-01,17,11,0.393,355.0,33.0,32.3,1.0,73.0,2.0,32.0,33.0,355.0,2,2025,off-peak
33481788,2025-03-01,0,31,1.0,1061.0,34.2,34.2,,,2.0,34.0,34.0,1061.0,3,2025,off-peak
33481788,2025-04-01,0,30,1.0,1064.0,35.5,35.5,,,2.0,36.0,36.0,1064.0,4,2025,shoulder
33481788,2025-05-01,17,14,0.452,561.0,37.5,40.1,1.0,35.0,2.0,40.0,38.0,561.0,5,2025,shoulder
33481788,2025-06-01,0,30,1.0,1205.0,40.2,40.2,,,2.0,40.0,40.0,1205.0,6,2025,peak
33481788,2025-07-01,11,20,0.645,831.0,40.7,41.5,10.0,20.0,7.0,42.0,41.0,831.0,7,2025,peak
33481788,2025-08-01,14,17,0.548,619.0,36.5,36.4,32.0,17.0,7.0,36.0,37.0,619.0,8,2025,peak
33481788,2025-09-01,17,13,0.433,493.0,37.6,37.9,1.0,13.0,7.0,38.0,38.0,493.0,9,2025,shoulder
33481788,2025-10-01,9,22,0.71,800.0,36.5,36.4,3.0,9.0,9.0,36.0,37.0,800.0,10,2025,shoulder
33481788,2025-11-01,25,5,0.167,180.0,40.2,36.0,,,5.0,36.0,40.0,180.0,11,2025,off-peak
33481788,2025-12-01,16,15,0.484,573.0,39.0,38.2,30.0,15.0,5.0,38.0,39.0,573.0,12,2025,peak
33481788,2026-01-01,31,0,0.0,0.0,43.1,,,,5.0,,43.0,0.0,1,2026,off-peak
20927161,2025-02-01,19,9,0.321,1409.0,149.0,156.6,20.0,2.0,1.0,157.0,149.0,1409.0,2,2025,off-peak
20927161,2025-03-01,12,19,0.613,2782.0,144.2,146.4,31.0,4.0,1.0,146.0,144.0,2782.0,3,2025,off-peak
20927161,2025-04-01,20,10,0.333,1682.0,151.0,168.2,48.0,2.0,1.0,168.0,151.0,1682.0,4,2025,shoulder
20927161,2025-05-01,17,14,0.452,2509.0,169.5,179.2,51.0,2.0,1.0,179.0,170.0,2509.0,5,2025,shoulder
20927161,2025-06-01,18,12,0.4,2269.0,187.5,189.1,26.0,2.0,1.0,189.0,188.0,2269.0,6,2025,peak
20927161,2025-07-01,17,14,0.452,2559.0,173.8,182.8,28.0,3.0,1.0,183.0,174.0,2559.0,7,2025,peak
20927161,2025-08-01,21,10,0.323,1694.0,154.7,169.4,35.0,2.0,1.0,169.0,155.0,1694.0,8,2025,peak
20927161,2025-09-01,13,17,0.567,3087.0,168.8,181.6,54.0,3.0,1.0,182.0,169.0,3087.0,9,2025,shoulder
20927161,2025-10-01,16,15,0.484,3022.0,198.4,201.5,57.0,2.0,1.0,202.0,198.0,3022.0,10,2025,shoulder
20927161,2025-11-01,19,11,0.367,1924.0,174.7,174.9,73.0,2.0,1.0,175.0,175.0,1924.0,11,2025,off-peak
20927161,2025-12-01,22,9,0.29,1691.0,181.0,187.9,57.0,2.0,1.0,188.0,181.0,1691.0,12,2025,peak
20927161,2026-01-01,25,6,0.194,1015.0,163.7,169.2,28.0,2.0,1.0,169.0,164.0,1015.0,1,2026,off-peak
16532820,2025-02-01,14,14,0.5,3989.0,262.0,284.9,28.0,2.0,1.0,285.0,262.0,3989.0,2,2025,off-peak
16532820,2025-03-01,15,16,0.516,5890.0,299.9,368.1,38.0,3.0,2.0,368.0,300.0,5890.0,3,2025,off-peak
16532820,2025-04-01,9,21,0.7,5607.0,257.3,267.0,58.0,3.0,2.0,267.0,257.0,5607.0,4,2025,shoulder
16532820,2025-05-01,10,21,0.677,8109.0,394.9,386.1,96.0,2.0,1.0,386.0,395.0,8109.0,5,2025,shoulder
16532820,2025-06-01,11,19,0.633,7474.0,396.5,393.4,34.0,1.0,1.0,393.0,397.0,7474.0,6,2025,peak
16532820,2025-07-01,14,17,0.548,6689.0,407.6,393.5,27.0,2.0,2.0,394.0,408.0,6689.0,7,2025,peak
16532820,2025-08-01,16,15,0.484,4843.0,297.2,322.9,90.0,3.0,2.0,323.0,297.0,4843.0,8,2025,peak
16532820,2025-09-01,20,10,0.333,3992.0,333.2,399.2,59.0,2.0,2.0,399.0,333.0,3992.0,9,2025,shoulder
16532820,2025-10-01,15,16,0.516,7564.0,429.1,472.8,93.0,1.0,1.0,473.0,429.0,7564.0,10,2025,shoulder
16532820,2025-11-01,7,23,0.767,10041.0,412.5,436.6,39.0,2.0,1.0,437.0,413.0,10041.0,11,2025,off-peak
16532820,2025-12-01,14,17,0.548,7349.0,384.8,432.3,43.0,2.0,2.0,432.0,385.0,7349.0,12,2025,peak
16532820,2026-01-01,16,15,0.484,4771.0,294.9,318.1,43.0,2.0,2.0,318.0,295.0,4771.0,1,2026,off-peak
21162078,2025-02-01,0,28,1.0,3506.0,125.2,125.2,23.0,28.0,3.0,125.0,125.0,3506.0,2,2025,off-peak
21162078,2025-03-01,11,20,0.645,2499.0,125.1,125.0,12.0,19.0,3.0,125.0,125.0,2499.0,3,2025,off-peak
21162078,2025-04-01,11,19,0.633,2398.0,126.4,126.2,137.0,6.0,6.0,126.0,126.0,2398.0,4,2025,shoulder
21162078,2025-05-01,26,5,0.161,644.0,125.7,128.8,,,6.0,129.0,126.0,644.0,5,2025,shoulder
21162078,2025-06-01,24,6,0.2,744.0,122.4,124.0,186.0,46.0,6.0,124.0,122.0,744.0,6,2025,peak
21162078,2025-07-01,0,31,1.0,3762.0,121.4,121.4,,,6.0,121.0,121.0,3762.0,7,2025,peak
21162078,2025-08-01,7,24,0.774,2775.0,115.0,115.6,1.0,23.0,6.0,116.0,115.0,2775.0,8,2025,peak
21162078,2025-09-01,22,8,0.267,877.0,106.4,109.6,,,6.0,110.0,106.0,877.0,9,2025,shoulder
21162078,2025-10-01,31,0,0.0,0.0,119.2,,,,6.0,,119.0,0.0,10,2025,shoulder
21162078,2025-11-01,30,0,0.0,0.0,126.9,,,,6.0,,127.0,0.0,11,2025,off-peak
21162078,2025-12-01,28,3,0.097,325.0,107.8,108.3,1.0,3.0,6.0,108.0,108.0,325.0,12,2025,peak
21162078,2026-01-01,31,0,0.0,0.0,107.6,,,,6.0,,108.0,0.0,1,2026,off-peak
27432872,2025-02-01,22,6,0.214,1326.0,216.3,221.0,6.0,3.0,,221.0,216.0,1326.0,2,2025,off-peak
27432872,2025-03-01,24,7,0.226,1363.0,195.5,194.7,4.0,2.0,2.0,195.0,196.0,1363.0,3,2025,off-peak
27432872,2025-04-01,18,12,0.4,2357.0,197.4,196.4,14.0,6.0,2.0,196.0,197.0,2357.0,4,2025,shoulder
27432872,2025-05-01,21,10,0.323,1988.0,203.6,198.8,8.0,3.0,2.0,199.0,204.0,1988.0,5,2025,shoulder
27432872,2025-06-01,8,22,0.733,4705.0,204.9,213.9,17.0,7.0,2.0,214.0,205.0,4705.0,6,2025,peak
27432872,2025-07-01,31,0,0.0,0.0,190.8,,,,2.0,,191.0,0.0,7,2025,peak
27432872,2025-08-01,6,25,0.806,5464.0,211.5,218.6,41.0,28.0,2.0,219.0,212.0,5464.0,8,2025,peak
27432872,2025-09-01,19,11,0.367,2515.0,226.3,228.6,2.0,8.0,2.0,229.0,226.0,2515.0,9,2025,shoulder
27432872,2025-10-01,25,6,0.194,1398.0,223.8,233.0,22.0,3.0,2.0,233.0,224.0,1398.0,10,2025,shoulder
27432872,2025-11-01,28,2,0.067,473.0,230.3,236.5,1.0,2.0,2.0,237.0,230.0,473.0,11,2025,off-peak
27432872,2025-12-01,18,13,0.419,3345.0,231.2,257.3,7.0,4.0,2.0,257.0,231.0,3345.0,12,2025,peak
27432872,2026-01-01,15,16,0.516,3175.0,209.0,198.4,12.0,2.0,2.0,198.0,209.0,3175.0,1,2026,off-peak
27491336,2025-02-01,21,7,0.25,1288.0,170.7,184.0,4.0,1.0,2.0,184.0,171.0,1288.0,2,2025,off-peak
27491336,2025-03-01,12,19,0.613,3389.0,171.5,178.4,2.0,4.0,2.0,178.0,172.0,3389.0,3,2025,off-peak
27491336,2025-04-01,4,26,0.867,4652.0,176.9,178.9,16.0,5.0,2.0,179.0,177.0,4652.0,4,2025,shoulder
27491336,2025-05-01,23,8,0.258,2204.0,260.1,275.5,11.0,2.0,2.0,276.0,260.0,2204.0,5,2025,shoulder
27491336,2025-06-01,17,13,0.433,3062.0,210.0,235.5,14.0,2.0,2.0,236.0,210.0,3062.0,6,2025,peak
27491336,2025-07-01,17,14,0.452,2783.0,177.8,198.8,12.0,2.0,2.0,199.0,178.0,2783.0,7,2025,peak
27491336,2025-08-01,23,8,0.258,1391.0,186.1,173.9,23.0,2.0,2.0,174.0,186.0,1391.0,8,2025,peak
27491336,2025-09-01,20,10,0.333,2021.0,173.5,202.1,11.0,2.0,2.0,202.0,174.0,2021.0,9,2025,shoulder
27491336,2025-10-01,19,12,0.387,2427.0,190.5,202.2,15.0,2.0,2.0,202.0,191.0,2427.0,10,2025,shoulder
27491336,2025-11-01,18,12,0.4,2749.0,200.4,229.1,43.0,4.0,2.0,229.0,200.0,2749.0,11,2025,off-peak
27491336,2025-12-01,22,9,0.29,2066.0,233.7,229.6,14.0,3.0,2.0,230.0,234.0,2066.0,12,2025,peak
27491336,2026-01-01,25,6,0.194,1338.0,232.1,223.0,6.0,2.0,2.0,223.0,232.0,1338.0,1,2026,off-peak
23409249,2025-02-01,22,6,0.214,578.0,96.0,96.3,13.0,2.0,2.0,96.0,96.0,578.0,2,2025,off-peak
23409249,2025-03-01,11,20,0.645,1923.0,95.7,96.2,5.0,3.0,2.0,96.0,96.0,1923.0,3,2025,off-peak
23409249,2025-04-01,9,21,0.7,2008.0,95.7,95.6,34.0,4.0,2.0,96.0,96.0,2008.0,4,2025,shoulder
23409249,2025-05-01,11,20,0.645,1977.0,98.7,98.8,74.0,4.0,2.0,99.0,99.0,1977.0,5,2025,shoulder
23409249,2025-06-01,11,19,0.633,1898.0,100.0,99.9,32.0,3.0,2.0,100.0,100.0,1898.0,6,2025,peak
23409249,2025-07-01,16,15,0.484,1509.0,98.6,100.6,18.0,2.0,2.0,101.0,99.0,1509.0,7,2025,peak
23409249,2025-08-01,17,14,0.452,1435.0,101.4,102.5,7.0,3.0,2.0,103.0,101.0,1435.0,8,2025,peak
23409249,2025-09-01,13,17,0.567,1623.0,97.8,95.5,25.0,4.0,2.0,96.0,98.0,1623.0,9,2025,shoulder
23409249,2025-10-01,11,20,0.645,1846.0,92.4,92.3,34.0,4.0,2.0,92.0,92.0,1846.0,10,2025,shoulder
23409249,2025-11-01,13,17,0.567,1562.0,93.0,91.9,7.0,2.0,2.0,92.0,93.0,1562.0,11,2025,off-peak
23409249,2025-12-01,9,22,0.71,2014.0,91.9,91.5,18.0,5.0,2.0,92.0,92.0,2014.0,12,2025,peak
23409249,2026-01-01,20,11,0.355,1042.0,93.2,94.7,2.0,3.0,2.0,95.0,93.0,1042.0,1,2026,off-peak
28012164,2025-02-01,28,0,0.0,0.0,116.0,,,,2.0,,116.0,0.0,2,2025,off-peak
28012164,2025-03-01,19,12,0.387,1411.0,117.5,117.6,1.0,12.0,2.0,118.0,118.0,1411.0,3,2025,off-peak
28012164,2025-04-01,21,9,0.3,1061.0,117.8,117.9,1.0,9.0,2.0,118.0,118.0,1061.0,4,2025,shoulder
28012164,2025-05-01,15,16,0.516,1897.0,118.5,118.6,8.0,3.0,2.0,119.0,119.0,1897.0,5,2025,shoulder
28012164,2025-06-01,28,2,0.067,234.0,117.6,117.0,,,2.0,117.0,118.0,234.0,6,2025,peak
28012164,2025-07-01,31,0,0.0,0.0,118.6,,,,2.0,,119.0,0.0,7,2025,peak
28012164,2025-08-01,31,0,0.0,0.0,118.3,,,,2.0,,118.0,0.0,8,2025,peak
32269098,2025-02-01,26,2,0.071,198.0,103.1,99.0,59.0,2.0,2.0,99.0,103.0,198.0,2,2025,off-peak
32269098,2025-03-01,25,6,0.194,637.0,107.5,106.2,98.0,6.0,2.0,106.0,108.0,637.0,3,2025,off-peak
32269098,2025-04-01,30,0,0.0,0.0,107.1,,,,2.0,,107.0,0.0,4,2025,shoulder
32269098,2025-05-01,23,8,0.258,866.0,107.7,108.2,146.0,2.0,2.0,108.0,108.0,866.0,5,2025,shoulder
32269098,2025-06-01,25,5,0.167,535.0,106.7,107.0,2.0,2.0,2.0,107.0,107.0,535.0,6,2025,peak
32269098,2025-07-01,1,30,0.968,3142.0,104.7,104.7,14.0,30.0,1.0,105.0,105.0,3142.0,7,2025,peak
32269098,2025-08-01,13,18,0.581,1710.0,93.6,95.0,19.0,4.0,2.0,95.0,94.0,1710.0,8,2025,peak
32269098,2025-09-01,15,15,0.5,1581.0,104.3,105.4,22.0,4.0,2.0,105.0,104.0,1581.0,9,2025,shoulder
32269098,2025-10-01,12,19,0.613,2200.0,113.7,115.8,53.0,4.0,2.0,116.0,114.0,2200.0,10,2025,shoulder
32269098,2025-11-01,9,21,0.7,2618.0,125.5,124.7,74.0,5.0,2.0,125.0,126.0,2618.0,11,2025,off-peak
32269098,2025-12-01,16,15,0.484,1979.0,128.0,131.9,26.0,4.0,2.0,132.0,128.0,1979.0,12,2025,peak
32269098,2026-01-01,22,9,0.29,1086.0,116.4,120.7,1.0,3.0,2.0,121.0,116.0,1086.0,1,2026,off-peak
14123099,2025-02-01,28,0,0.0,0.0,117.7,,,,30.0,,118.0,0.0,2,2025,off-peak
14123099,2025-03-01,31,0,0.0,0.0,122.0,,,,30.0,,122.0,0.0,3,2025,off-peak
14123099,2025-04-01,25,5,0.167,652.0,125.0,130.4,53.0,5.0,30.0,130.0,125.0,652.0,4,2025,shoulder
14123099,2025-05-01,0,31,1.0,4037.0,130.2,130.2,1.0,31.0,30.0,130.0,130.0,4037.0,5,2025,shoulder
14123099,2025-06-01,29,1,0.033,129.0,139.2,129.0,1.0,35.0,30.0,129.0,139.0,129.0,6,2025,peak
14123099,2025-07-01,0,31,1.0,3729.0,120.3,120.3,,,30.0,120.0,120.0,3729.0,7,2025,peak
14123099,2025-08-01,25,6,0.194,615.0,106.2,102.5,1.0,24.0,30.0,103.0,106.0,615.0,8,2025,peak
14123099,2025-09-01,9,21,0.7,2286.0,109.8,108.9,,,30.0,109.0,110.0,2286.0,9,2025,shoulder
14123099,2025-10-01,3,28,0.903,3201.0,113.1,114.3,1.0,28.0,30.0,114.0,113.0,3201.0,10,2025,shoulder
14123099,2025-11-01,13,17,0.567,1718.0,103.4,101.1,21.0,17.0,30.0,101.0,103.0,1718.0,11,2025,off-peak
14123099,2025-12-01,31,0,0.0,0.0,100.3,,,,30.0,,100.0,0.0,12,2025,peak
14123099,2026-01-01,31,0,0.0,0.0,98.8,,,,30.0,,99.0,0.0,1,2026,off-peak
26425761,2025-02-01,18,10,0.357,2219.0,192.5,221.9,17.0,2.0,2.0,222.0,193.0,2219.0,2,2025,off-peak
26425761,2025-03-01,10,21,0.677,5343.0,236.0,254.4,24.0,3.0,2.0,254.0,236.0,5343.0,3,2025,off-peak
26425761,2025-04-01,7,23,0.767,5298.0,226.2,230.3,21.0,2.0,1.0,230.0,226.0,5298.0,4,2025,shoulder
26425761,2025-05-01,12,19,0.613,5517.0,282.8,290.4,51.0,2.0,2.0,290.0,283.0,5517.0,5,2025,shoulder
26425761,2025-06-01,8,22,0.733,7453.0,334.0,338.8,58.0,2.0,2.0,339.0,334.0,7453.0,6,2025,peak
26425761,2025-07-01,11,20,0.645,6073.0,287.5,303.6,41.0,3.0,1.0,304.0,288.0,6073.0,7,2025,peak
26425761,2025-08-01,12,19,0.613,4494.0,234.0,236.5,83.0,2.0,2.0,237.0,234.0,4494.0,8,2025,peak
26425761,2025-09-01,21,9,0.3,3125.0,288.3,347.2,39.0,2.0,2.0,347.0,288.0,3125.0,9,2025,shoulder
26425761,2025-10-01,12,19,0.613,7793.0,378.4,410.2,31.0,2.0,2.0,410.0,378.0,7793.0,10,2025,shoulder
26425761,2025-11-01,18,12,0.4,5018.0,358.0,418.2,31.0,2.0,2.0,418.0,358.0,5018.0,11,2025,off-peak
26425761,2025-12-01,13,18,0.581,6941.0,371.5,385.6,78.0,3.0,1.0,386.0,372.0,6941.0,12,2025,peak
26425761,2026-01-01,16,15,0.484,4163.0,272.6,277.5,30.0,2.0,2.0,278.0,273.0,4163.0,1,2026,off-peak
30376303,2025-02-01,10,18,0.643,9085.0,500.0,504.7,6.0,4.0,2.0,505.0,500.0,9085.0,2,2025,off-peak
30376303,2025-03-01,16,15,0.484,6970.0,449.1,464.7,21.0,5.0,2.0,465.0,449.0,6970.0,3,2025,off-peak
30376303,2025-04-01,12,18,0.6,8689.0,485.8,482.7,1.0,10.0,3.0,483.0,486.0,8689.0,4,2025,shoulder
30376303,2025-05-01,18,13,0.419,6994.0,544.0,538.0,46.0,4.0,3.0,538.0,544.0,6994.0,5,2025,shoulder
30376303,2025-06-01,18,12,0.4,7028.0,582.9,585.7,48.0,4.0,4.0,586.0,583.0,7028.0,6,2025,peak
30376303,2025-07-01,6,25,0.806,14364.0,557.2,574.6,20.0,8.0,3.0,575.0,557.0,14364.0,7,2025,peak
30376303,2025-08-01,0,31,1.0,14832.0,478.5,478.5,15.0,5.0,3.0,479.0,479.0,14832.0,8,2025,peak
30376303,2025-09-01,7,23,0.767,11378.0,514.2,494.7,46.0,6.0,3.0,495.0,514.0,11378.0,9,2025,shoulder
30376303,2025-10-01,27,4,0.129,2439.0,612.7,609.8,5.0,4.0,3.0,610.0,613.0,2439.0,10,2025,shoulder
30376303,2025-11-01,25,5,0.167,3657.0,640.8,731.4,5.0,2.0,3.0,731.0,641.0,3657.0,11,2025,off-peak
30376303,2025-12-01,14,17,0.548,10420.0,618.9,612.9,107.0,9.0,3.0,613.0,619.0,10420.0,12,2025,peak
30376303,2026-01-01,25,6,0.194,3069.0,453.0,511.5,5.0,2.0,3.0,512.0,453.0,3069.0,1,2026,off-peak
32308268,2025-02-01,7,21,0.75,4527.0,206.2,215.6,14.0,3.0,1.0,216.0,206.0,4527.0,2,2025,off-peak
32308268,2025-03-01,15,16,0.516,3422.0,187.4,213.9,26.0,2.0,1.0,214.0,187.0,3422.0,3,2025,off-peak
32308268,2025-04-01,25,5,0.167,907.0,199.3,181.4,19.0,2.0,1.0,181.0,199.0,907.0,4,2025,shoulder
32308268,2025-05-01,11,20,0.645,4096.0,215.2,204.8,51.0,5.0,1.0,205.0,215.0,4096.0,5,2025,shoulder
32308268,2025-06-01,8,22,0.733,4632.0,203.0,210.5,122.0,7.0,1.0,211.0,203.0,4632.0,6,2025,peak
32308268,2025-07-01,8,23,0.742,4042.0,174.6,175.7,137.0,32.0,1.0,176.0,175.0,4042.0,7,2025,peak
32308268,2025-08-01,19,12,0.387,1977.0,184.5,164.8,14.0,1.0,1.0,165.0,185.0,1977.0,8,2025,peak
32308268,2025-09-01,25,5,0.167,1016.0,204.4,203.2,5.0,1.0,1.0,203.0,204.0,1016.0,9,2025,shoulder
32308268,2025-10-01,14,17,0.548,3312.0,191.7,194.8,28.0,3.0,1.0,195.0,192.0,3312.0,10,2025,shoulder
32308268,2025-11-01,16,14,0.467,2466.0,173.8,176.1,16.0,4.0,1.0,176.0,174.0,2466.0,11,2025,off-peak
32308268,2025-12-01,9,22,0.71,4284.0,193.7,194.7,6.0,3.0,1.0,195.0,194.0,4284.0,12,2025,peak
32308268,2026-01-01,12,19,0.613,3457.0,183.4,181.9,3.0,2.0,1.0,182.0,183.0,3457.0,1,2026,off-peak
23595006,2025-02-01,8,20,0.714,2486.0,123.3,124.3,60.0,5.0,2.0,124.0,123.0,2486.0,2,2025,off-peak
23595006,2025-03-01,3,28,0.903,3338.0,117.4,119.2,6.0,5.0,2.0,119.0,117.0,3338.0,3,2025,off-peak
23595006,2025-04-01,9,21,0.7,2483.0,114.8,118.2,50.0,3.0,2.0,118.0,115.0,2483.0,4,2025,shoulder
23595006,2025-05-01,7,24,0.774,2724.0,112.9,113.5,79.0,4.0,2.0,114.0,113.0,2724.0,5,2025,shoulder
23595006,2025-06-01,6,24,0.8,2934.0,122.5,122.2,67.0,4.0,2.0,122.0,123.0,2934.0,6,2025,peak
23595006,2025-07-01,10,21,0.677,2891.0,130.2,137.7,32.0,3.0,2.0,138.0,130.0,2891.0,7,2025,peak
23595006,2025-08-01,4,27,0.871,3347.0,122.4,124.0,45.0,12.0,2.0,124.0,122.0,3347.0,8,2025,peak
23595006,2025-09-01,5,25,0.833,2897.0,115.7,115.9,121.0,4.0,2.0,116.0,116.0,2897.0,9,2025,shoulder
23595006,2025-10-01,12,19,0.613,2085.0,106.4,109.7,65.0,4.0,2.0,110.0,106.0,2085.0,10,2025,shoulder
23595006,2025-11-01,7,23,0.767,2563.0,108.2,111.4,30.0,4.0,2.0,111.0,108.0,2563.0,11,2025,off-peak
23595006,2025-12-01,6,25,0.806,2943.0,116.6,117.7,63.0,2.0,2.0,118.0,117.0,2943.0,12,2025,peak
23595006,2026-01-01,31,0,0.0,0.0,119.8,,,,2.0,,120.0,0.0,1,2026,off-peak
7142723,2025-02-01,24,4,0.143,990.0,247.6,247.5,28.0,4.0,1.0,248.0,248.0,990.0,2,2025,off-peak
7142723,2025-03-01,16,15,0.484,3750.0,255.2,250.0,12.0,3.0,1.0,250.0,255.0,3750.0,3,2025,off-peak
7142723,2025-04-01,9,21,0.7,5389.0,252.0,256.6,26.0,3.0,1.0,257.0,252.0,5389.0,4,2025,shoulder
7142723,2025-05-01,15,16,0.516,4531.0,282.8,283.2,154.0,2.0,1.0,283.0,283.0,4531.0,5,2025,shoulder
7142723,2025-06-01,17,13,0.433,3556.0,284.2,273.5,50.0,2.0,1.0,274.0,284.0,3556.0,6,2025,peak
7142723,2025-07-01,13,18,0.581,4596.0,258.2,255.3,35.0,4.0,1.0,255.0,258.0,4596.0,7,2025,peak
7142723,2025-08-01,16,15,0.484,3703.0,246.7,246.9,35.0,3.0,1.0,247.0,247.0,3703.0,8,2025,peak
7142723,2025-09-01,23,7,0.233,1866.0,243.5,266.6,13.0,2.0,1.0,267.0,244.0,1866.0,9,2025,shoulder
